毛姆短篇小说精选集,(英)威廉·萨默塞特·毛姆,9.1,https://img9.doubanio.com/view/subject/s/public/s24174596.jpg,https://book.douban.com/subject/10774752/
你一生的故事,[美] 特德·姜,8.6,https://img9.doubanio.com/view/subject/s/public/s28033064.jpg,https://book.douban.com/subject/26295448/
夏洛的网,[美] E.B.怀特,8.6,https://img1.doubanio.com/view/subject/s/public/s1120437.jpg,https://book.douban.com/subject/1036274/
世界尽头与冷酷仙境,[日] 村上春树,8.6,https://img1.doubanio.com/view/subject/s/public/s1801057.jpg,https://book.douban.com/subject/1291809/
世界的凛冬,[英] 肯·福莱特,8.8,https://img1.doubanio.com/view/subject/s/public/s29331058.jpg,https://book.douban.com/subject/26957760/
稻草人手记,三毛,8.9,https://img1.doubanio.com/view/subject/s/public/s3667048.jpg,https://book.douban.com/subject/3607117/
挪威的森林,[日] 村上春树,8.5,https://img1.doubanio.com/view/subject/s/public/s27312538.jpg,https://book.douban.com/subject/2159042/
论语,中华书局,9.1,https://img9.doubanio.com/view/subject/s/public/s5804746.jpg,https://book.douban.com/subject/1964774/
香水,[德] 帕·聚斯金德,8.5,https://img1.doubanio.com/view/subject/s/public/s1556748.jpg,https://book.douban.com/subject/1292416/
佐贺的超级阿嬷,[日] 岛田洋七,8.7,https://img3.doubanio.com/view/subject/s/public/s3922462.jpg,https://book.douban.com/subject/2008284/
多情剑客无情剑(上、中、下),古龙,8.7,https://img1.doubanio.com/view/subject/s/public/s1641357.jpg,https://book.douban.com/subject/1422833/
故事新编,鲁迅,9.2,https://img3.doubanio.com/view/subject/s/public/s29834872.jpg,https://book.douban.com/subject/2046909/
告白,[日]凑佳苗,8.5,https://img3.doubanio.com/view/subject/s/public/s4425090.jpg,https://book.douban.com/subject/4836682/
步履不停,[日] 是枝裕和,8.7,https://img3.doubanio.com/view/subject/s/public/s29425921.jpg,https://book.douban.com/subject/26963321/
当呼吸化为空气,[美] 保罗·卡拉尼什,8.8,https://img3.doubanio.com/view/subject/s/public/s29423902.jpg,https://book.douban.com/subject/26896859/
牡丹亭,汤显祖,9.0,https://img9.doubanio.com/view/subject/s/public/s1075414.jpg,https://book.douban.com/subject/1073708/
社会契约论,卢梭,8.8,https://img3.doubanio.com/view/subject/s/public/s3470220.jpg,https://book.douban.com/subject/1277981/
二手时间,[白俄] S. A. 阿列克谢耶维奇,8.8,https://img9.doubanio.com/view/subject/s/public/s28397415.jpg,https://book.douban.com/subject/26704403/
荒原狼,[德]赫尔曼·黑塞,9.0,https://img1.doubanio.com/view/subject/s/public/s3286369.jpg,https://book.douban.com/subject/3131626/
通往奴役之路,弗里德利希・冯・哈耶克,8.8,https://img9.doubanio.com/view/subject/s/public/s8879166.jpg,https://book.douban.com/subject/1077528/
人类的群星闪耀时,[奥] 斯蒂芬·茨威格,8.7,https://img9.doubanio.com/view/subject/s/public/s1134166.jpg,https://book.douban.com/subject/1083762/
哈姆莱特,[英] 莎士比亚,8.6,https://img1.doubanio.com/view/subject/s/public/s27009357.jpg,https://book.douban.com/subject/1006197/
别闹了，费曼先生,费曼,8.9,https://img9.doubanio.com/view/subject/s/public/s1027286.jpg,https://book.douban.com/subject/1037602/
美丽新世界,[英] 阿道司·赫胥黎,8.7,https://img1.doubanio.com/view/subject/s/public/s1344337.jpg,https://book.douban.com/subject/1321789/
欢乐英雄,古龙,8.8,https://img1.doubanio.com/view/subject/s/public/s2508587.jpg,https://book.douban.com/subject/1264579/
老人与海,海明威,8.4,https://img3.doubanio.com/view/subject/s/public/s1050021.jpg,https://book.douban.com/subject/1064275/
金阁寺,[日] 三岛由纪夫,8.7,https://img3.doubanio.com/view/subject/s/public/s3511590.jpg,https://book.douban.com/subject/3391248/
一个人的村庄,刘亮程,8.9,https://img9.doubanio.com/view/subject/s/public/s9018034.jpg,https://book.douban.com/subject/1692648/
美国宪政历程,任东来,9.1,https://img3.doubanio.com/view/subject/s/public/s24503563.jpg,https://book.douban.com/subject/1144185/
海底两万里,[法国] 儒尔·凡尔纳,8.5,https://img9.doubanio.com/view/subject/s/public/s1817666.jpg,https://book.douban.com/subject/1085470/
棋王·树王·孩子王,阿城,9.2,https://img3.doubanio.com/view/subject/s/public/s28688273.jpg,https://book.douban.com/subject/26734559/
长袜子皮皮,[瑞典] 阿斯特丽德·林格伦,9.0,https://img1.doubanio.com/view/subject/s/public/s1290828.jpg,https://book.douban.com/subject/1004088/
批评官员的尺度,[美] 安东尼·刘易斯,8.9,https://img1.doubanio.com/view/subject/s/public/s6643899.jpg,https://book.douban.com/subject/6401128/
规训与惩罚,[法] 米歇尔·福柯,9.2,https://img1.doubanio.com/view/subject/s/public/s2522397.jpg,https://book.douban.com/subject/1012307/
骆驼祥子,老舍,8.4,https://img3.doubanio.com/view/subject/s/public/s1146040.jpg,https://book.douban.com/subject/1043815/
西方哲学史（上卷）,[英] 罗素,8.9,https://img1.doubanio.com/view/subject/s/public/s1562997.jpg,https://book.douban.com/subject/1008189/
尘埃落定,阿来,8.5,https://img3.doubanio.com/view/subject/s/public/s9140762.jpg,https://book.douban.com/subject/1080309/
2001太空漫游,[英] 阿瑟·克拉克,9.1,https://img3.doubanio.com/view/subject/s/public/s2798862.jpg,https://book.douban.com/subject/2340609/
娱乐至死,[美] 尼尔·波兹曼,8.6,https://img9.doubanio.com/view/subject/s/public/s6776106.jpg,https://book.douban.com/subject/1062193/
过于喧嚣的孤独,(捷克) 赫拉巴尔,8.8,https://img1.doubanio.com/view/subject/s/public/s24422879.jpg,https://book.douban.com/subject/6781794/
了不起的盖茨比,[美] 斯科特·菲茨杰拉德,8.7,https://img9.doubanio.com/view/subject/s/public/s9110246.jpg,https://book.douban.com/subject/10738023/
那些回不去的年少时光·终场,桐华,8.7,https://img9.doubanio.com/view/subject/s/public/s4296814.jpg,https://book.douban.com/subject/4732378/
社会性动物,Elliot Aronson,9.1,https://img3.doubanio.com/view/subject/s/public/s2783843.jpg,https://book.douban.com/subject/2328458/
心理学与生活,[美] 理查德·格里格,8.8,https://img3.doubanio.com/view/subject/s/public/s1068520.jpg,https://book.douban.com/subject/1032501/
纽约客,白先勇,8.7,https://img3.doubanio.com/view/subject/s/public/s4526473.jpg,https://book.douban.com/subject/5337243/
小姨多鹤,严歌苓,8.6,https://img1.doubanio.com/view/subject/s/public/s4045138.jpg,https://book.douban.com/subject/3012517/
呼啸山庄,（英）勃朗特,8.4,https://img3.doubanio.com/view/subject/s/public/s1095383.jpg,https://book.douban.com/subject/1119522/
不存在的骑士,[意] 伊塔洛·卡尔维诺,8.8,https://img3.doubanio.com/view/subject/s/public/s8972083.jpg,https://book.douban.com/subject/6789551/
